id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
69,GBRAINLS,2,0,0,first_order,28.515858189403065,0.012024164199829102,5,0.0001398034013504279,0.0,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
70,GENROSE,500,0,0,first_order,1.0000000000894829,0.5028939247131348,326,0.00021785075316540652,0.0,724,327,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,
71,GROWTHLS,3,0,0,first_order,1.0040412288587937,0.004093170166015625,65,0.6659804005305718,0.0,94,66,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,
72,GULF,3,0,0,first_order,1.3029706173601957e-8,0.007225990295410156,23,1.5288537775792627e-5,0.0,43,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,
73,HAHN1LS,7,0,0,first_order,279.1945888613439,0.02486395835876465,34,2.752898160299753e7,0.0,104,35,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,
74,HAIRY,2,0,0,first_order,20.0,0.006141185760498047,68,9.039349122066539e-7,0.0,105,69,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,
75,HATFLDD,3,0,0,first_order,6.619048741847356e-8,0.001483917236328125,26,2.334518207340618e-5,0.0,38,27,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,
76,HATFLDE,3,0,0,first_order,5.121117391444188e-7,0.001110076904296875,23,4.583606727597615e-5,0.0,31,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,
77,HATFLDFL,3,0,0,max_eval,6.017145649826308e-5,0.017167091369628906,679,0.009580085788718249,0.0,1000,680,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,
78,HATFLDFLS,3,0,0,first_order,2.4946394661234254e-14,0.0010199546813964844,17,3.14473665304521e-8,0.0,25,18,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,
79,HATFLDGLS,25,0,0,first_order,4.01768724474331e-14,0.001567840576171875,9,1.9856986522961938e-7,0.0,10,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
80,HEART6LS,6,0,0,max_eval,0.36074860987793533,0.0430150032043457,417,11.634383260400286,0.0,1001,418,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,
81,HEART8LS,8,0,0,first_order,3.2058230587612303e-18,0.008514881134033203,46,6.804489357351046e-8,0.0,110,47,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,
82,HELIX,3,0,0,first_order,1.5623193509410373e-15,0.0009009838104248047,9,2.7685121995918426e-7,0.0,20,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
83,HIELOW,3,0,0,first_order,874.1654321149703,0.06081080436706543,6,2.243393774008446e-5,0.0,10,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
84,HILBERTA,2,0,0,first_order,2.95822841824462e-31,9.393692016601562e-5,1,2.220446067013881e-16,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
85,HILBERTB,10,0,0,first_order,3.187566421524199e-29,0.00010609626770019531,1,2.539317792301786e-14,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
86,HIMMELBB,2,0,0,first_order,8.658806174153577e-10,0.0009980201721191406,7,0.023766954511262338,0.0,12,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
87,HIMMELBCLS,2,0,0,first_order,7.457728225260095e-13,0.00023984909057617188,5,6.809188746952132e-6,0.0,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
88,HIMMELBF,4,0,0,first_order,318.5735112398127,0.0021550655364990234,44,0.0065212759971276695,0.0,51,45,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,
89,HIMMELBG,2,0,0,first_order,7.983449115882792e-14,0.00020599365234375,4,8.931454875410454e-7,0.0,8,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
90,HIMMELBH,2,0,0,first_order,-1.0,0.00025391578674316406,5,3.072342380505688e-11,0.0,16,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
91,HUMPS,2,0,0,first_order,2.6384306970151775e-8,0.0137481689453125,195,7.545974655966662e-5,0.0,217,196,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,
92,HYDC20LS,99,0,0,first_order,0.00017653132628367513,0.09480690956115723,116,0.005914914845108169,0.0,268,117,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,
93,HYDCAR6LS,29,0,0,first_order,1.67893072556919e-10,0.033212900161743164,143,0.0028841751123910215,0.0,271,144,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,
94,INTEQNELS,502,0,0,max_time,5.379265471470484e-9,11.293674945831299,2,0.00018278008380994914,0.0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
95,JENSMP,2,0,0,first_order,124.36218238244412,0.0004818439483642578,8,0.03379388836737071,0.0,9,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
96,JUDGE,2,0,0,first_order,16.081730132960427,0.00047397613525390625,8,1.9222341560472363e-6,0.0,9,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
97,KIRBY2LS,5,0,0,first_order,3.905074498227031,0.004892110824584961,18,3004.233200949543,0.0,38,19,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,
98,KOWOSB,4,0,0,first_order,0.0003078009467435965,0.0006949901580810547,8,1.1173225618082056e-7,0.0,19,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
99,KSSLS,1000,0,0,max_time,6.829630668572091e14,67.68127512931824,1,1.0840452526717833e11,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
100,LANCZOS1LS,6,0,0,first_order,4.389454955100658e-6,0.002418041229248047,25,1.7851662987979538e-5,0.0,34,26,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,
101,LANCZOS2LS,6,0,0,first_order,5.708327225793259e-6,0.004430055618286133,31,0.00011708579151237472,0.0,48,32,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,
102,LANCZOS3LS,6,0,0,first_order,5.164583873345721e-6,0.0025949478149414062,27,5.655037223477946e-5,0.0,41,28,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,
103,LOGHAIRY,2,0,0,first_order,6.250406785592525,0.014283895492553711,382,3.2905407948237645e-7,0.0,389,383,0,0,0,0,0,0,382,0,0,0,0,0,0,0,0,0,
104,LSC1LS,3,0,0,first_order,7.7118522397695735,0.0011920928955078125,12,0.0001080705849743834,0.0,27,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
105,LSC2LS,3,0,0,first_order,13.339069957824604,0.0017559528350830078,27,0.002688152330507476,0.0,40,28,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,
106,LUKSAN11LS,100,0,0,first_order,2.1034116682250818e-12,0.04758095741271973,331,3.6455651625261006e-6,0.0,388,332,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,
107,LUKSAN12LS,98,0,0,first_order,4292.19689140652,0.010941028594970703,22,0.0009669257738722657,0.0,33,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,
108,LUKSAN13LS,98,0,0,first_order,25188.859589645286,0.008080005645751953,13,9.570620072479437e-5,0.0,20,14,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,
109,LUKSAN14LS,98,0,0,first_order,123.92354155003065,0.0030329227447509766,9,0.008809171837796961,0.0,15,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
110,LUKSAN15LS,100,0,0,first_order,3.569696877226736,0.012181997299194336,7,3.99736810995803e-5,0.0,15,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
111,LUKSAN16LS,100,0,0,first_order,3.5696968772266984,0.0053560733795166016,6,8.360587877598934e-8,0.0,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
112,LUKSAN17LS,100,0,0,first_order,0.4931753180062225,0.014271974563598633,22,0.14304362675433566,0.0,28,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,
113,LUKSAN21LS,100,0,0,first_order,8.529011667871168e-19,0.002763986587524414,10,2.370619209989028e-10,0.0,23,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,
114,LUKSAN22LS,100,0,0,first_order,868.9404783715217,0.005203962326049805,14,0.003925182463108902,0.0,17,15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,
115,MANCINO,100,0,0,first_order,1.129089540266475e-8,0.5646800994873047,12,0.2973501624698333,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
116,MARATOSB,2,0,0,first_order,0.9958890422075874,0.0001709461212158203,3,0.7805133304115686,0.0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
117,METHANB8LS,31,0,0,first_order,2.029703188389767e-11,0.006632089614868164,22,1.8793924624988903e-6,0.0,34,23,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,
118,METHANL8LS,31,0,0,first_order,4.212840014224188e-6,0.010139942169189453,36,0.038417457713615585,0.0,61,37,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,
119,MEXHAT,2,0,0,first_order,-0.03451427957178338,0.0004420280456542969,11,86.08171455783102,0.0,12,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
120,MEYER3,3,0,0,first_order,87.94585560711573,0.007850885391235352,131,8238.291257986515,0.0,187,132,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,
121,MGH09LS,4,0,0,first_order,0.0014782273152480609,0.0026941299438476562,42,8.766801876231768e-5,0.0,45,43,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,
122,MGH10LS,3,0,0,first_order,87400.36649781346,0.020759105682373047,504,3.9450063605793486e9,0.0,762,505,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,
123,MGH10SLS,3,0,0,first_order,1.4745651354484085e7,0.0027790069580078125,8,3.714559832310158e8,0.0,25,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
124,MGH17LS,5,0,0,first_order,1.0224282981002912,0.000946044921875,6,9.23554279880007e-6,0.0,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
125,MGH17SLS,5,0,0,first_order,1.102334527835303,0.00028896331787109375,2,0.00036826802925077123,0.0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
126,MISRA1ALS,2,0,0,first_order,0.12455138894502511,0.0011560916900634766,30,0.16158141928507364,0.0,51,31,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,
127,MISRA1BLS,2,0,0,first_order,0.07546468155083963,0.0006549358367919922,23,1.3779968191057375,0.0,32,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,
128,MISRA1CLS,2,0,0,first_order,0.04096863575467239,0.0004429817199707031,11,144.47860669444503,0.0,15,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
129,MISRA1DLS,2,0,0,first_order,0.05641929549221154,0.0009081363677978516,19,14.05463506114467,0.0,28,20,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,
130,MNISTS0LS,494,0,0,max_time,4055.9397630419467,40.80053210258484,1,32134.96174862686,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
131,MNISTS5LS,494,0,0,max_time,6390.5628810657945,38.10933303833008,1,30578.563266923,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
132,MUONSINELS,1,0,0,first_order,25491.79692143592,0.0032930374145507812,7,2.9932420986256147e-9,0.0,11,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
133,NELSONLS,3,0,0,first_order,3.7976833063983833,0.013416051864624023,65,3.7670135498092195e-5,0.0,143,66,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,
134,OSBORNEA,5,0,0,first_order,5.464894700029083e-5,0.003445148468017578,29,2.5387877549229856e-5,0.0,38,30,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,
135,OSBORNEB,11,0,0,first_order,0.08759472409341568,0.010432004928588867,23,5.647043216751767e-9,0.0,47,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,
136,OSCIPATH,500,0,0,small_step,1.0,9.5367431640625e-7,0,1.0,0.0,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
137,PALMER1C,8,0,0,first_order,0.09760504811462851,0.00015497207641601562,1,9.069145630497125e-8,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
138,PALMER1D,7,0,0,first_order,0.6526739849807337,0.00017404556274414062,1,8.467814529141898e-9,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
139,PALMER2C,8,0,0,first_order,0.014368885657727436,0.00015020370483398438,1,1.3783446773575969e-8,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
140,PALMER3C,8,0,0,first_order,0.019537638953610395,0.000202178955078125,1,6.5700786342595765e-9,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
141,PALMER4C,8,0,0,first_order,0.0503106869493391,0.00015091896057128906,1,1.839098830085085e-8,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
142,PALMER5C,6,0,0,first_order,2.128086643454522,0.0001468658447265625,1,2.071025772965811e-13,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
143,PALMER5D,4,0,0,first_order,87.33939475358325,0.00010395050048828125,1,3.7286562302593535e-12,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
144,PALMER6C,8,0,0,first_order,0.016387437836495128,0.00014400482177734375,1,3.060553653057738e-9,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
145,PALMER7C,8,0,0,first_order,0.6019871954757436,0.00019502639770507812,1,1.3608361178080802e-8,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
146,PALMER8C,8,0,0,first_order,0.15976783349640736,9.799003601074219e-5,1,2.6396776304459485e-9,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
147,PARKCH,15,0,0,max_time,1770.0916092292712,10.811000108718872,4,11945.317611603914,0.0,8,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
148,PENALTY1,1000,0,0,first_order,3.932550302056896e8,1.9964909553527832,12,1.1170392763661496e7,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
