id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
28,CLIFF,2,0,0,first_order,1.0074365893635723e6,0.00020694732666015625,3,1.0000119566035137,0.0,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,CLUSTERLS,2,0,0,first_order,1.4549949456868766e-14,0.0002570152282714844,14,1.0224271776281711e-8,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,COATING,134,0,0,first_order,0.5055978359442354,0.6663119792938232,8898,0.00030411233111658304,0.0,9644,9475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,COOLHANSLS,9,0,0,first_order,4.812515611595475e-5,0.0010249614715576172,39,0.05184425724385933,0.0,65,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,CUBE,2,0,0,first_order,8.092134755619526e-13,0.00026798248291015625,31,2.5681023441108538e-5,0.0,46,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,DANIWOODLS,2,0,0,first_order,103.917818,0.00013184547424316406,1,3.314439399163585e-27,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,DANWOODLS,2,0,0,first_order,0.004317308409173669,0.0008769035339355469,21,1.274023805578487e-5,0.0,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,DENSCHNA,2,0,0,first_order,4.674346721828689e-16,0.00017404556274414062,10,6.39432219783937e-8,0.0,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,DENSCHNB,2,0,0,first_order,6.463463883008177e-19,0.0001900196075439453,8,2.0713069178964457e-9,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,DENSCHNC,2,0,0,first_order,0.18336165467889867,0.00026416778564453125,15,5.419486103258682e-6,0.0,24,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,DENSCHND,3,0,0,first_order,0.04164791097277411,0.0003681182861328125,24,0.8038160706856409,0.0,43,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,DENSCHNE,3,0,0,first_order,2.479111291108761e-14,0.00027489662170410156,27,3.149038288568738e-7,0.0,56,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,DENSCHNF,2,0,0,first_order,2.9204953300195635e-13,0.00020003318786621094,11,1.1260813202892102e-5,0.0,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,DEVGLA1,4,0,0,first_order,2.6252602432781914e-13,0.0015611648559570312,58,0.00012699912863006605,0.0,92,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,DEVGLA2,5,0,0,first_order,5.802678804536421e-12,0.005789995193481445,168,0.00012587061317674217,0.0,252,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,DIAMON2DLS,66,0,0,first_order,13126.204035907984,0.09921789169311523,5,0.273350314089043,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,DIAMON3DLS,99,0,0,first_order,12673.829238842956,0.06041097640991211,3,0.04460234028490123,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,DJTL,2,0,0,first_order,-8951.54472374742,0.013696908950805664,922,4.904358206005752e-6,0.0,1673,1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,DMN15102LS,66,0,0,first_order,13126.204035907984,0.08881998062133789,5,0.273350314089043,0.0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,DMN15103LS,99,0,0,first_order,12673.829238842956,0.07611489295959473,3,0.04460234028490123,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,DMN15332LS,66,0,0,first_order,1736.5118194529966,1.554872989654541,92,0.13937684528997252,0.0,129,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,DMN15333LS,99,0,0,first_order,1672.3016939420384,1.3515369892120361,54,0.09198433598091378,0.0,80,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,DMN37142LS,66,0,0,first_order,428.68001314315467,0.16339612007141113,8,0.016560888847372255,0.0,14,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,DMN37143LS,99,0,0,max_time,280.725870270518,30.012286901474,1333,9.598497598218968,0.0,1681,1530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,ECKERLE4LS,3,0,0,first_order,0.0014635887487274724,0.0013451576232910156,39,5.730495459768323e-10,0.0,94,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,EG2,1000,0,0,first_order,-998.9473933009841,0.0024890899658203125,4,1.6292032054816239e-6,0.0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,EGGCRATE,2,0,0,first_order,9.488197339106257,0.00023102760314941406,8,1.6309505574467637e-8,0.0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,ELATVIDU,2,0,0,first_order,54.75111864223129,0.0002529621124267578,10,4.6924190199096226e-6,0.0,24,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,ENGVAL2,3,0,0,first_order,3.4901063739662773e-16,0.00038886070251464844,33,1.0893305384918686e-6,0.0,52,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,ENSOLS,9,0,0,first_order,788.5397866669995,0.00861501693725586,33,3.900075186357345e-6,0.0,43,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,ERRINROS,50,0,0,first_order,39.90415393021552,0.0032799243927001953,133,0.0016597351550267621,0.0,166,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,ERRINRSM,50,0,0,first_order,37.729902908355996,0.007946014404296875,331,0.0017869420895882627,0.0,433,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,EXP2,2,0,0,first_order,8.376021993003101e-19,0.0002639293670654297,11,6.680697548248533e-10,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,EXPFIT,2,0,0,first_order,0.24051059399905822,0.00030803680419921875,14,1.2985469933579672e-7,0.0,21,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,EXTROSNB,1000,0,0,first_order,1.122562729177771e-10,0.007106781005859375,28,0.0005432072786736264,0.0,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,FBRAIN3LS,6,0,0,max_time,0.24096149498894343,30.002923011779785,7351,0.012480579856519514,0.0,10755,9722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,FLETCHCR,1000,0,0,first_order,5.965843711246691e-16,1.4364421367645264,5076,6.661013354443411e-7,0.0,5550,5543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,GAUSS1LS,8,0,0,first_order,1315.8222432415341,0.5913259983062744,2914,0.002241732873191394,0.0,4429,3829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,GAUSS2LS,8,0,0,first_order,1247.528209335864,0.5739431381225586,2992,0.010895171180391038,0.0,4460,3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,GAUSS3LS,8,0,0,first_order,1244.484636057847,0.7288529872894287,4097,0.003005536052138931,0.0,6043,5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,GAUSSIAN,3,0,0,first_order,1.1279327696189579e-8,0.00026702880859375,5,1.674975889121607e-12,0.0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,GBRAINLS,2,0,0,first_order,28.51585818940283,0.02260589599609375,14,5.455691325660073e-6,0.0,29,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,GENROSE,500,0,0,first_order,1.0000000000000144,0.1584169864654541,1117,3.925049211616849e-6,0.0,1231,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,GROWTHLS,3,0,0,first_order,3542.14903046,0.0001990795135498047,1,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,GULF,3,0,0,first_order,6.64385753176481e-16,0.007078886032104492,60,2.729059948126646e-7,0.0,88,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,HAHN1LS,7,0,0,first_order,55530.953492718145,0.00034809112548828125,1,2.0653202317362252e-10,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,HAIRY,2,0,0,first_order,20.0,0.00047397613525390625,28,4.5825762289624506e-8,0.0,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,HATFLDD,3,0,0,first_order,2.546894620815663e-7,0.0007338523864746094,33,2.533630249664259e-8,0.0,53,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,HATFLDE,3,0,0,first_order,2.728742131008642e-6,0.00043010711669921875,29,5.750779444413677e-7,0.0,37,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,HATFLDFL,3,0,0,max_time,6.016671702072249e-5,30.000005960464478,753307,0.0002685863338151217,0.0,19283284,1500550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,HATFLDFLS,3,0,0,first_order,4.156782955131945e-17,0.0007781982421875,70,2.4486272303668137e-8,0.0,88,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,HATFLDGLS,25,0,0,first_order,2.230217647869715e-13,0.0008070468902587891,66,4.956119520066826e-7,0.0,80,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,HEART6LS,6,0,0,max_time,16.6781713953986,30.000001192092896,2223333,0.2605217809242229,0.0,3928845,3928688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,HEART8LS,8,0,0,first_order,3.917576352784933e-12,0.013672113418579102,1180,3.302028417860579e-6,0.0,1405,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,HELIX,3,0,0,first_order,3.873682863535356e-13,0.0006110668182373047,28,2.1199416779882895e-5,0.0,45,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,HIELOW,3,0,0,first_order,874.1654321149672,0.07719707489013672,32,2.40361145820822e-5,0.0,48,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,HILBERTA,2,0,0,first_order,3.219687691054195e-17,0.00015401840209960938,5,9.034621627078741e-9,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,HILBERTB,10,0,0,first_order,1.957256161845549e-18,0.00021004676818847656,6,6.261251343314978e-9,0.0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,HIMMELBB,2,0,0,first_order,5.219575767588504e-11,0.00019693374633789062,6,0.002083926142516589,0.0,19,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,HIMMELBCLS,2,0,0,first_order,2.7775723536375262e-15,0.0001659393310546875,8,5.043720186738751e-7,0.0,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,HIMMELBF,4,0,0,first_order,318.5717487911244,0.0007331371307373047,75,2.4227993260353476e-5,0.0,106,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,HIMMELBG,2,0,0,first_order,4.8846660946650156e-17,0.00023984909057617188,9,1.9773447213862493e-8,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,HIMMELBH,2,0,0,first_order,-0.9999999999999998,0.0001590251922607422,8,7.358291534451164e-13,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,HUMPS,2,0,0,first_order,9.5796312152352e-14,0.0010950565338134766,145,1.3841707207587558e-7,0.0,293,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,HYDC20LS,99,0,0,max_time,0.0025386701702351452,30.00009298324585,349224,0.005819088375839715,0.0,364182,363883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,HYDCAR6LS,29,0,0,first_order,0.00036984788359380953,11.0869619846344,368135,6.410405068682974e-5,0.0,403854,396050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,INTEQNELS,502,0,0,first_order,1.1707890527672373e-15,0.03567385673522949,6,6.963418563905422e-8,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,JENSMP,2,0,0,first_order,2020.0,0.00016307830810546875,1,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,JUDGE,2,0,0,first_order,20.482337000490702,0.00032806396484375,14,1.0736667501146813e-5,0.0,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,KIRBY2LS,5,0,0,first_order,136170.5562657686,0.0012359619140625,7,340.82511290381785,0.0,38,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,KOWOSB,4,0,0,first_order,0.00030780094673338526,0.00037980079650878906,38,9.7161088414447e-9,0.0,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,KSSLS,1000,0,0,first_order,0.07499730847921697,0.13755202293395996,6,546.6195087030707,0.0,24,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,LANCZOS1LS,6,0,0,first_order,4.290622493051928e-6,0.002321958541870117,90,5.333215666028332e-7,0.0,117,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,LANCZOS2LS,6,0,0,first_order,4.298221435725943e-6,0.003200054168701172,106,1.23506658354693e-6,0.0,129,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,LANCZOS3LS,6,0,0,first_order,4.34655591610781e-6,0.0029299259185791016,117,1.198181976845788e-6,0.0,146,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,LOGHAIRY,2,0,0,first_order,0.1823215567939546,0.0006070137023925781,40,1.7116616641143397e-9,0.0,89,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,LSC1LS,3,0,0,first_order,7.7118522388204065,0.0004811286926269531,58,2.878670702730258e-6,0.0,94,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,LSC2LS,3,0,0,first_order,13.334381435640775,0.0005540847778320312,68,3.1841629414238254e-5,0.0,100,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,LUKSAN11LS,100,0,0,first_order,4.122891677141467e-15,0.03461599349975586,1112,1.1921142335273266e-6,0.0,1252,1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,LUKSAN12LS,98,0,0,first_order,1974.1133478321747,0.02915501594543457,318,4.116398905800248e-5,0.0,361,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,LUKSAN13LS,98,0,0,first_order,25188.85958964518,0.006331920623779297,100,6.893143322461079e-5,0.0,120,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,LUKSAN14LS,98,0,0,first_order,124.23253215879845,0.006262063980102539,120,0.00012272428600646642,0.0,136,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,LUKSAN15LS,100,0,0,first_order,3.5696968772279765,0.01513814926147461,22,0.00014204360176370487,0.0,36,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,LUKSAN16LS,100,0,0,first_order,3.569696877229025,0.004937887191772461,25,0.00028792892782033614,0.0,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,LUKSAN17LS,100,0,0,first_order,0.49316172853558854,0.07314491271972656,246,0.005233334245603747,0.0,273,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,LUKSAN21LS,100,0,0,first_order,8.229492112114497e-15,0.029201984405517578,784,5.53284319431982e-8,0.0,817,816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,LUKSAN22LS,100,0,0,first_order,868.9145989493909,0.015683889389038086,183,0.00010677885445653534,0.0,208,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,MANCINO,100,0,0,first_order,2.5149127646279673e-7,0.06033802032470703,7,1.407289255342968,0.0,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,MARATOSB,2,0,0,first_order,-1.0000000624976386,0.008579015731811523,1213,0.005578796756881657,0.0,1729,1560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,METHANB8LS,31,0,0,max_time,1.6903064035858795e-6,30.000022172927856,743451,1.233770395135342e-5,0.0,1123570,1121871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,METHANL8LS,31,0,0,first_order,0.0007436394653616522,3.0747649669647217,96350,0.0007554878693683293,0.0,103365,102464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,MEXHAT,2,0,0,first_order,-0.03918020335153571,0.0004239082336425781,32,7.757794350500096,0.0,58,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,MEYER3,3,0,0,first_order,3.490274875755669e7,0.0005550384521484375,20,29.348660329751453,0.0,39,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,MGH09LS,4,0,0,first_order,0.001018978847552301,0.000476837158203125,56,4.34168710450956e-7,0.0,66,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,MGH10LS,3,0,0,first_order,1.3668561437594397e9,0.00023794174194335938,5,6.212597066032872e6,0.0,33,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,MGH10SLS,3,0,0,first_order,1.22585131719379e15,0.00022101402282714844,1,7220.537708795214,0.0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,MGH17LS,5,0,0,first_order,1.0224320325913379,0.0011630058288574219,18,3.7175053135376906e-5,0.0,27,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,MGH17SLS,5,0,0,first_order,1.0224375057611208,0.0006070137023925781,28,3.7438576745788295e-6,0.0,43,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,MISRA1ALS,2,0,0,first_order,19.51592439643631,0.0003058910369873047,8,0.2752334441744094,0.0,43,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,MISRA1BLS,2,0,0,first_order,7.317532773516292,0.00028586387634277344,8,0.05969837745283504,0.0,45,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,MISRA1CLS,2,0,0,first_order,4.745121889709102,0.00039505958557128906,8,0.18750617199422023,0.0,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
129,MISRA1DLS,2,0,0,first_order,1.107091673882116,0.00038504600524902344,10,0.029312253567523993,0.0,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
130,MNISTS0LS,494,0,0,first_order,11846.0,0.2747151851654053,1,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
131,MNISTS5LS,494,0,0,first_order,10842.0,0.2195448875427246,1,0.0,0.0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
132,MUONSINELS,1,0,0,first_order,50997.762115147474,0.0016160011291503906,5,3.9441756484848156e-5,0.0,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
133,NELSONLS,3,0,0,max_time,NaN,30.000035047531128,159984,NaN,0.0,3828690,310808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
134,OSBORNEA,5,0,0,first_order,5.4648947163783497e-5,0.0037260055541992188,177,5.864421831022664e-6,0.0,258,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
135,OSBORNEB,11,0,0,first_order,0.0401377362936025,0.01865410804748535,318,1.0482618154662596e-7,0.0,351,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
136,OSCIPATH,500,0,0,first_order,0.9999666655201664,0.0021898746490478516,16,1.6562830979550636e-8,0.0,27,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
137,PALMER1C,8,0,0,first_order,170.24791161184964,0.018100976943969727,1079,6.727837908948599,0.0,1677,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
138,PALMER1D,7,0,0,first_order,27.85171116424982,0.024609088897705078,1347,0.5203973488208508,0.0,2017,1576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
139,PALMER2C,8,0,0,first_order,4.4330586147872175,0.018356800079345703,500,0.19063434885176092,0.0,747,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
140,PALMER3C,8,0,0,first_order,0.15793417635361637,0.032423973083496094,3879,0.09167863942832041,0.0,5769,4551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
141,PALMER4C,8,0,0,first_order,0.38044508492220147,0.024715185165405273,2662,0.15838732924328897,0.0,3807,3079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
142,PALMER5C,6,0,0,first_order,2.128086643466378,0.0003368854522705078,14,1.4159251751383177e-5,0.0,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
143,PALMER5D,4,0,0,first_order,87.33939475358561,0.0005788803100585938,32,1.208208726640181e-5,0.0,48,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
144,PALMER6C,8,0,0,first_order,0.09786886884594238,0.024809837341308594,2666,0.015571342322773468,0.0,3970,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
145,PALMER7C,8,0,0,first_order,5.383779281841034,0.010205984115600586,913,0.05414857923311338,0.0,1305,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
146,PALMER8C,8,0,0,first_order,0.5903362674758564,0.02033090591430664,2078,0.017351448117339865,0.0,3077,2412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
147,PARKCH,15,0,0,max_time,NaN,30.038591146469116,322,NaN,0.0,8348,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
