id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
59,MEXHAT,2,0,0,first_order,-0.03451427957178338,0.0002980232238769531,11,86.08171455783102,0.0,12,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
60,MEYER3,3,0,0,first_order,87.94585560711573,0.007473945617675781,131,8238.291257986515,0.0,187,132,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,
61,MGH09LS,4,0,0,first_order,0.0014782273152480609,0.0024361610412597656,42,8.766801876231768e-5,0.0,45,43,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,
62,MGH10LS,3,0,0,first_order,87400.36649781346,0.02249002456665039,504,3.9450063605793486e9,0.0,762,505,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,
63,MGH10SLS,3,0,0,first_order,1.4745651354484085e7,0.0021619796752929688,8,3.714559832310158e8,0.0,25,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
64,MGH17LS,5,0,0,first_order,1.0224282981002912,0.0004999637603759766,6,9.23554279880007e-6,0.0,8,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,
65,MGH17SLS,5,0,0,first_order,1.102334527835303,0.0002789497375488281,2,0.00036826802925077123,0.0,3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,
66,MISRA1ALS,2,0,0,first_order,0.12455138894502511,0.0010941028594970703,30,0.16158141928507364,0.0,51,31,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,
67,MISRA1BLS,2,0,0,first_order,0.07546468155083963,0.0009288787841796875,23,1.3779968191057375,0.0,32,24,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,
68,MISRA1CLS,2,0,0,first_order,0.04096863575467239,0.0004241466522216797,11,144.47860669444503,0.0,15,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
69,MISRA1DLS,2,0,0,first_order,0.05641929549221154,0.0009028911590576172,19,14.05463506114467,0.0,28,20,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,
70,MUONSINELS,1,0,0,first_order,25491.79692143592,0.0023500919342041016,7,2.9932420986256147e-9,0.0,11,8,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,
71,NELSONLS,3,0,0,first_order,3.7976833063983833,0.011952877044677734,65,3.7670135498092195e-5,0.0,143,66,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,
72,OSBORNEA,5,0,0,first_order,5.464894700029083e-5,0.003693103790283203,29,2.5387877549229856e-5,0.0,38,30,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,
73,PALMER5D,4,0,0,first_order,87.33939475358325,0.00011801719665527344,1,3.7286562302593535e-12,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
74,POWELLBSLS,2,0,0,first_order,1.8076236689436806e-12,0.0026891231536865234,86,0.010432019899538332,0.0,112,87,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,
75,POWELLSQLS,2,0,0,first_order,4.6893389267308e-18,0.0004360675811767578,10,4.3308605927090196e-7,0.0,16,11,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,
76,POWERSUM,4,0,0,first_order,37.43144669925644,0.0007910728454589844,5,8.046361645597252e-5,0.0,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,
77,PRICE3,2,0,0,first_order,8.279224248090598e-9,0.00039196014404296875,9,0.0009642058942159194,0.0,10,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,
78,PRICE4,2,0,0,first_order,8.962249996439359e-10,0.0005419254302978516,11,0.0038499136282669254,0.0,14,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
79,RAT42LS,3,0,0,first_order,8.05652293418358,0.0009660720825195312,11,0.052294440082421005,0.0,18,12,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,
80,RAT43LS,4,0,0,first_order,1.0764616570666323e6,0.0003120899200439453,3,0.8928180405361182,0.0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,
81,RECIPELS,3,0,0,first_order,2.3310840462145013e-6,0.0005640983581542969,15,0.0002386318677297439,0.0,25,16,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,
82,ROSENBR,2,0,0,first_order,8.51707498558393e-12,0.0006949901580810547,20,0.0001187167591329439,0.0,28,21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,
83,ROSENBRTU,2,0,0,first_order,3.3931720252493954e-17,0.002488851547241211,89,5.664130615246574e-8,0.0,124,90,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,
84,ROSZMAN1LS,4,0,0,first_order,0.15685415360896782,0.00011491775512695312,1,0.001618438902153249,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
85,S308,2,0,0,first_order,0.773199056495579,0.0002989768981933594,8,5.221793831507676e-6,0.0,10,9,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,
86,SINEVAL,2,0,0,first_order,2.111162279036968e-18,0.0017781257629394531,42,3.0781631355978694e-8,0.0,65,43,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,
87,SISSER,2,0,0,first_order,1.0657852147059347e-8,0.0006010532379150391,12,5.515632548703114e-6,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
88,SNAIL,2,0,0,first_order,5.771780142491274e-17,0.002112150192260742,62,1.5194446747423004e-8,0.0,82,63,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,
89,SSI,3,0,0,max_eval,1.1319437153565516e-7,0.018706083297729492,692,0.22485510835863623,0.0,1000,693,0,0,0,0,0,0,692,0,0,0,0,0,0,0,0,0,
90,STREG,4,0,0,first_order,4.731884325266608,0.00013494491577148438,1,4.639426214066862,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
91,WAYSEA1,2,0,0,first_order,1.759117816258473e-5,0.0005738735198974609,12,0.09896734072523565,0.0,13,13,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,
92,WAYSEA2,2,0,0,first_order,2.1561347401444878e-8,0.0007398128509521484,20,0.0006629154662957762,0.0,21,21,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,
93,YFITU,3,0,0,first_order,9.827516898552023e-13,0.0026369094848632812,35,0.0002796463516272889,0.0,46,36,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,
94,ZANGWIL2,2,0,0,first_order,-18.200000009100002,9.489059448242188e-5,1,0.0,0.0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
