id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_jcon,neval_jgrad,neval_jac,neval_jprod,neval_jtprod,neval_hess,neval_hprod,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo
13,CLIFF,2,0,0,first_order,0.4158402828867553,6.508827209472656e-5,1,1.4075973734020721,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,CLUSTERLS,2,0,0,first_order,8.22928844750834e-11,0.0011069774627685547,17,1.608576176489854e-6,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15,CUBE,2,0,0,first_order,2.3106499141028264e-6,0.0035619735717773438,82,0.0009640335670967396,0.0,149,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16,DANIWOODLS,2,0,0,first_order,0.004317332154950192,0.0014951229095458984,24,0.0001854564743446272,0.0,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17,DANWOODLS,2,0,0,first_order,103.9178179988962,5.0067901611328125e-5,1,1.2503644008069043e-6,0.0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
18,DENSCHNA,2,0,0,first_order,2.648420380202642e-13,0.0005700588226318359,16,1.343738733880629e-6,0.0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19,DENSCHNB,2,0,0,first_order,4.5853331778100695e-12,0.0005750656127929688,12,4.321502330464494e-6,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20,DENSCHNC,2,0,0,first_order,1.4502311146741932e-7,0.0018529891967773438,24,0.0007548865430345965,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
21,DENSCHND,3,0,0,small_step,39.173020203388795,0.002126932144165039,26,86.24408153528444,0.0,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
22,DENSCHNE,3,0,0,first_order,4.569420218101861e-12,0.007153034210205078,122,4.275232022060415e-6,0.0,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
23,DENSCHNF,2,0,0,first_order,1.100156477576013e-9,0.0008339881896972656,18,0.000569489937779422,0.0,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,DEVGLA1,4,0,0,max_eval,3985.385541693626,0.10553216934204102,552,821.6316685061807,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,DEVGLA2,5,0,0,small_step,1424.4719272627735,0.012568950653076172,72,9112.29834102051,0.0,136,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,DJTL,2,0,0,small_step,-8865.203114138425,0.004627227783203125,120,2342.0786410135725,0.0,189,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,ECKERLE4LS,3,0,0,first_order,0.699696093119194,0.00014495849609375,3,1.6267123717805244e-7,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,EGGCRATE,2,0,0,first_order,9.48819733910626,0.00039005279541015625,12,4.365927477022666e-7,0.0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,ELATVIDU,2,0,0,first_order,54.75111870494287,0.0014848709106445312,22,0.0036743741622789804,0.0,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,ENGVAL2,3,0,0,small_step,0.0008768839787763675,0.005223989486694336,63,0.42368153025156463,0.0,118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,EXP2,2,0,0,first_order,2.265862063394101e-12,0.0014300346374511719,18,2.3388093594393836e-6,0.0,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,EXPFIT,2,0,0,first_order,0.2405105939990697,0.002874135971069336,36,3.049549507646376e-6,0.0,63,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,GAUSSIAN,3,0,0,first_order,1.1279327752182386e-8,7.605552673339844e-5,3,1.8244760845699057e-8,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,GBRAINLS,2,0,0,first_order,28.515858189404685,0.06448507308959961,28,0.0006148422746668989,0.0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,GROWTHLS,3,0,0,first_order,12.452351322466274,0.006476163864135742,56,0.0649412453893785,0.0,103,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,GULF,3,0,0,small_step,4.9842633468810424,0.03086996078491211,41,2.7036538322001116,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,HAIRY,2,0,0,first_order,20.0,0.051403045654296875,116,1.4155082361545783e-7,0.0,205,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,HATFLDD,3,0,0,first_order,2.71728573357425e-7,0.002688884735107422,59,5.4994589793593935e-6,0.0,102,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,HATFLDE,3,0,0,first_order,2.7287522140738855e-6,0.004464864730834961,50,2.5726291864597714e-5,0.0,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,HATFLDFL,3,0,0,first_order,6.350046471957044e-5,0.03622603416442871,341,1.108224771462547e-6,0.0,594,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,HATFLDFLS,3,0,0,first_order,7.291658870213965e-11,0.01889204978942871,176,2.109406191436278e-7,0.0,307,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,HELIX,3,0,0,first_order,1.0356478952002078e-6,0.006156206130981445,95,0.0018316719753857836,0.0,172,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,HIELOW,3,0,0,first_order,874.165432123796,0.5148789882659912,67,0.0034689663596655495,0.0,117,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,HILBERTA,2,0,0,first_order,1.6344471328407952e-11,0.00044083595275878906,8,1.4659544522302502e-6,0.0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,HIMMELBB,2,0,0,first_order,0.006509730312356041,0.0001690387725830078,4,0.17594252159178697,0.0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,HIMMELBCLS,2,0,0,first_order,2.0013666174978338e-12,0.00061798095703125,14,1.4860178452706208e-5,0.0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,HIMMELBF,4,0,0,small_step,1039.003655522671,0.0023670196533203125,40,183.14262571380522,0.0,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,HIMMELBG,2,0,0,first_order,1.1138731944752216e-16,0.0008709430694580078,18,3.617774282752146e-8,0.0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,HIMMELBH,2,0,0,first_order,-1.0000000000000002,0.0007150173187255859,14,3.8313425927144344e-9,0.0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,HUMPS,2,0,0,max_eval,48.20458222838392,0.017247915267944336,574,18.501955864976054,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,JENSMP,2,0,0,first_order,124.36218246835588,0.0067789554595947266,110,0.044195551691244624,0.0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,JUDGE,2,0,0,first_order,16.08173024309288,0.0008749961853027344,20,0.0015699346638694425,0.0,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,KIRBY2LS,5,0,0,small_step,1774.9497443641283,0.009240865707397461,50,1.2897658939493766e7,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,KOWOSB,4,0,0,first_order,0.0003078009468299849,0.011829137802124023,90,3.207755804285768e-7,0.0,147,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,LOGHAIRY,2,0,0,max_eval,5.777604710185639,0.029649019241333008,572,0.002496275761631961,0.0,1001,1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,LSC1LS,3,0,0,first_order,7.7118522839790735,0.02137303352355957,329,0.0008942245547756308,0.0,578,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,LSC2LS,3,0,0,small_step,15.367638562027667,0.009514093399047852,123,0.11289815307183693,0.0,233,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,MARATOSB,2,0,0,first_order,0.9958931717011006,0.00045609474182128906,9,0.7311867380532117,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,MEXHAT,2,0,0,small_step,1871.5031548434395,0.0005598068237304688,10,3.972395818929632e6,0.0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,MEYER3,3,0,0,small_step,5.377605062323248e6,0.0009541511535644531,15,1.0507947209504117e9,0.0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,MGH09LS,4,0,0,small_step,0.0019697768052554633,0.024099111557006836,34,0.0009278041097376073,0.0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,MGH10LS,3,0,0,first_order,1.36685611473299e9,7.700920104980469e-5,3,9107.927007322298,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,MGH10SLS,3,0,0,small_step,1.3511083194227327e10,0.002199888229370117,26,1.4936681532171109e9,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,MGH17LS,5,0,0,first_order,1.022432179330142,0.028275012969970703,77,0.0014758251304699713,0.0,131,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,MGH17SLS,5,0,0,first_order,1.1028432727930246,0.0016040802001953125,7,0.0003719249156562998,0.0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,MISRA1ALS,2,0,0,first_order,19.51592465984124,0.0014269351959228516,20,1.134581022533369,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,MISRA1BLS,2,0,0,first_order,7.317532945270345,0.0010428428649902344,20,2.191986164126381,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,MISRA1CLS,2,0,0,first_order,4.745121737456727,0.0011370182037353516,20,0.09795191098551968,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,MISRA1DLS,2,0,0,first_order,1.1070917606476862,0.001257181167602539,20,0.9508071274276336,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,MUONSINELS,1,0,0,first_order,46617.05852928784,0.00391387939453125,13,3.158081457854678e-5,0.0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,NELSONLS,3,0,0,small_step,60.44708311508997,0.0006389617919921875,5,9289.40199570042,0.0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,OSBORNEA,5,0,0,small_step,0.8790262935446403,0.0,0,418.81151151730955,0.0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,PALMER5D,4,0,0,first_order,87.33939667251735,0.030909061431884766,278,0.001577834432264311,0.0,503,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,POWELLBSLS,2,0,0,small_step,0.09288444603843474,0.0009329319000244141,36,73.30426059495612,0.0,67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,POWELLSQLS,2,0,0,first_order,9.104384597765212e-15,0.0010390281677246094,28,1.9043948453093218e-5,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,POWERSUM,4,0,0,first_order,37.43144669925625,0.0010619163513183594,14,1.7907697156260838e-6,0.0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,PRICE3,2,0,0,first_order,8.436253446645709e-8,0.0015568733215332031,30,0.0030712512491888966,0.0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,PRICE4,2,0,0,first_order,1.9947074849623646e-10,0.002389192581176758,60,0.0021150852561381077,0.0,109,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,RAT42LS,3,0,0,small_step,112.3748900465871,0.00923299789428711,59,280.8031462799046,0.0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,RAT43LS,4,0,0,small_step,2.262101891695624e6,0.02672886848449707,69,12688.978272466646,0.0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,RECIPELS,3,0,0,first_order,1.8294291816826095e-6,0.003933906555175781,38,0.0003627683287629855,0.0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,ROSENBR,2,0,0,first_order,5.345078180429099e-10,0.008460044860839844,102,4.997479701436529e-5,0.0,187,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,ROSENBRTU,2,0,0,small_step,0.824621902598334,0.007596015930175781,157,0.7642402264743442,0.0,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,ROSZMAN1LS,4,0,0,first_order,0.1568670145520117,0.00013685226440429688,3,0.0002011753294346704,0.0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,S308,2,0,0,first_order,0.7731990578288028,0.0006899833679199219,15,8.573835396110818e-5,0.0,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,SINEVAL,2,0,0,first_order,3.9389374698613424e-15,0.011499881744384766,200,3.1008143776841006e-6,0.0,372,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,SISSER,2,0,0,first_order,1.810438747998303e-8,0.0009629726409912109,14,8.21517586564807e-6,0.0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,SNAIL,2,0,0,first_order,3.123063382350243e-14,0.012465953826904297,268,3.534438888400887e-7,0.0,474,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,SSI,3,0,0,small_step,0.012195163988795586,0.005867958068847656,125,0.2328709472284203,0.0,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,STREG,4,0,0,small_step,8.600290674286079e19,0.0017800331115722656,32,2.7658674511754303e14,0.0,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,WAYSEA1,2,0,0,first_order,0.003597204177299453,0.0009632110595703125,24,0.5340604694533605,0.0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,WAYSEA2,2,0,0,first_order,1.577608193909513e-6,0.002961874008178711,61,0.0013735278924027377,0.0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,YFITU,3,0,0,max_eval,27.054516914250193,0.08901405334472656,551,4.701544094257443,0.0,1002,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,ZANGWIL2,2,0,0,first_order,-18.200000009100002,6.890296936035156e-5,2,0.0,0.0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
